System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
111 2000.00 1145.30 100.000000 1.0000000000000000 1.000000 -1197630.600411 270.176504 37.504173 145.721368 -224.108279 3151.637587 -8.608 -8.608 2.666370 0.000000 2.311 n/a n/a
114 5000.00 1193.06 100.000000 0.9915173572673263 0.992982 -1181228.435738 273.805106 36.965767 145.469727 -208.054428 3174.304545 -7.702 -7.702 2.701216 3.269595 2.105 n/a n/a
122 1000.00 1128.50 100.000000 1.0000000000000000 1.000000 -1203393.950120 268.755053 37.677960 145.696043 -229.175516 3140.626378 -8.940 -8.940 2.654072 0.000000 2.389 n/a n/a
112 2000.00 1150.30 100.000000 1.0000000000000000 1.000000 -1196901.975508 270.689277 37.519931 145.728568 -224.053223 3151.637587 -8.540 -8.540 2.665250 0.000000 2.289 n/a n/a
118 3500.00 1162.34 100.000000 0.9641509102086526 0.970495 -1191717.250628 270.401910 37.054003 144.401902 -212.725936 3119.890570 -8.257 -8.257 2.681123 3.279010 2.255 n/a n/a
123 1000.00 1133.50 100.000000 1.0000000000000000 1.000000 -1202665.450534 269.273872 37.693663 145.703765 -229.120460 3140.626378 -8.871 -8.871 2.652966 0.000000 2.365 n/a n/a
115 5000.00 1191.07 100.000000 0.9825205015732107 0.985528 -1181903.116099 273.344640 36.916897 145.133734 -207.140905 3163.159593 -7.733 -7.733 2.700520 3.271744 2.118 n/a n/a
124 1000.00 1128.60 100.000000 1.0000000000000000 1.000000 -1203379.380508 268.765447 37.678274 145.696199 -229.174415 3140.626378 -8.939 -8.939 2.654049 0.000000 2.388 n/a n/a
114 2000.00 1150.40 100.000000 1.0000000000000000 1.000000 -1196887.402644 270.699515 37.520246 145.728710 -224.052122 3151.637587 -8.539 -8.539 2.665228 0.000000 2.288 n/a n/a
125 1000.00 1133.60 100.000000 1.0000000000000000 1.000000 -1202650.880150 269.284230 37.693977 145.703918 -229.119359 3140.626378 -8.869 -8.869 2.652944 0.000000 2.365 n/a n/a
119 3500.00 1160.33 100.000000 0.9552287599877154 0.963131 -1192380.351482 269.939653 37.004664 144.063659 -211.781470 3107.382319 -8.290 -8.290 2.680190 3.281569 2.270 n/a n/a
126 1000.00 1128.70 100.000000 1.0000000000000000 1.000000 -1203364.810880 268.775841 37.678588 145.696355 -229.173314 3140.626378 -8.937 -8.937 2.654027 0.000000 2.388 n/a n/a
116 5000.00 1189.07 100.000000 0.9736145922415632 0.978141 -1182572.992297 272.886831 36.868513 144.800792 -206.235964 3151.967943 -7.764 -7.764 2.699791 3.273925 2.132 n/a n/a
127 1000.00 1133.70 100.000000 1.0000000000000000 1.000000 -1202636.309751 269.294587 37.694291 145.704070 -229.118258 3140.626378 -8.868 -8.868 2.652922 0.000000 2.365 n/a n/a
128 1000.00 1128.80 100.000000 1.0000000000000000 1.000000 -1203350.241237 268.786233 37.678902 145.696511 -229.172213 3140.626378 -8.936 -8.936 2.654005 0.000000 2.387 n/a n/a
117 2000.00 1145.60 100.000000 1.0000000000000000 1.000000 -1197586.883935 270.207320 37.505118 145.721804 -224.104976 3151.637587 -8.604 -8.604 2.666303 0.000000 2.310 n/a n/a
129 1000.00 1127.55 100.000000 1.0000000000000000 1.000000 -1203532.360657 268.656271 37.674976 145.694559 -229.185977 3140.626378 -8.953 -8.953 2.654282 0.000000 2.393 n/a n/a
118 2000.00 1150.60 100.000000 1.0000000000000000 1.000000 -1196858.256874 270.719987 37.520877 145.728995 -224.049920 3151.637587 -8.536 -8.536 2.665183 0.000000 2.287 n/a n/a
117 5000.00 1187.08 100.000000 0.9647955110304883 0.970816 -1183238.287504 272.431532 36.820596 144.470739 -205.339147 3140.721382 -7.795 -7.795 2.699029 3.276138 2.146 n/a n/a
119 2000.00 1145.70 100.000000 1.0000000000000000 1.000000 -1197572.311747 270.217591 37.505434 145.721949 -224.103875 3151.637587 -8.602 -8.602 2.666280 0.000000 2.309 n/a n/a
120 2000.00 1150.70 100.000000 1.0000000000000000 1.000000 -1196843.683967 270.730223 37.521192 145.729137 -224.048819 3151.637587 -8.535 -8.535 2.665161 0.000000 2.287 n/a n/a
121 2000.00 1145.80 100.000000 1.0000000000000000 1.000000 -1197557.739545 270.227861 37.505749 145.722095 -224.102774 3151.637587 -8.601 -8.601 2.666258 0.000000 2.309 n/a n/a
118 5000.00 1185.09 100.000000 0.9560592463730997 0.963552 -1183899.221573 271.978600 36.773130 144.143412 -204.450004 3129.411518 -7.827 -7.827 2.698231 3.278386 2.159 n/a n/a
122 2000.00 1150.80 100.000000 1.0000000000000000 1.000000 -1196829.111046 270.740457 37.521507 145.729279 -224.047718 3151.637587 -8.534 -8.534 2.665138 0.000000 2.286 n/a n/a
123 2000.00 1145.90 100.000000 1.0000000000000000 1.000000 -1197543.167328 270.238131 37.506064 145.722240 -224.101673 3151.637587 -8.600 -8.600 2.666236 0.000000 2.308 n/a n/a
124 2000.00 1150.90 100.000000 1.0000000000000000 1.000000 -1196814.538111 270.750691 37.521822 145.729421 -224.046617 3151.637587 -8.532 -8.532 2.665116 0.000000 2.286 n/a n/a
125 2000.00 1146.00 100.000000 1.0000000000000000 1.000000 -1197528.595097 270.248399 37.506379 145.722385 -224.100572 3151.637587 -8.598 -8.598 2.666213 0.000000 2.308 n/a n/a
119 5000.00 1183.10 100.000000 0.9474019001062344 0.956345 -1184556.010832 271.527894 36.726098 143.818656 -203.568100 3118.029788 -7.859 -7.859 2.697397 3.280668 2.173 n/a n/a
126 2000.00 1151.00 100.000000 1.0000000000000000 1.000000 -1196799.965162 270.760924 37.522137 145.729563 -224.045516 3151.637587 -8.531 -8.531 2.665093 0.000000 2.285 n/a n/a
131 1000.00 1123.56 100.000000 0.9811219269359088 0.984696 -1204877.722312 267.694399 37.567352 144.967837 -227.069719 3111.768689 -9.023 -9.023 2.652224 3.283528 2.424 n/a n/a
127 2000.00 1146.10 100.000000 1.0000000000000000 1.000000 -1197514.022851 270.258667 37.506694 145.722530 -224.099470 3151.637587 -8.597 -8.597 2.666191 0.000000 2.308 n/a n/a
128 2000.00 1151.10 100.000000 1.0000000000000000 1.000000 -1196785.392199 270.771156 37.522452 145.729705 -224.044414 3151.637587 -8.530 -8.530 2.665071 0.000000 2.285 n/a n/a
129 2000.00 1146.20 100.000000 1.0000000000000000 1.000000 -1197499.450591 270.268934 37.507009 145.722675 -224.098369 3151.637587 -8.596 -8.596 2.666168 0.000000 2.307 n/a n/a
120 5000.00 1181.10 100.000000 0.9388196975604228 0.949194 -1185208.867713 271.079272 36.679484 143.496315 -202.693010 3106.567485 -7.892 -7.892 2.696524 3.282987 2.188 n/a n/a
130 2000.00 1144.95 100.000000 1.0000000000000000 1.000000 -1197681.602800 270.140543 37.503070 145.720858 -224.112133 3151.637587 -8.612 -8.612 2.666448 0.000000 2.313 n/a n/a
121 5000.00 1179.11 100.000000 0.9303090016509079 0.942094 -1185858.000174 270.632598 36.633274 143.176242 -201.824327 3095.015790 -7.925 -7.925 2.695610 3.285344 2.202 n/a n/a
124 3500.00 1150.32 100.000000 0.9114715319557025 0.926924 -1195654.171696 267.647842 36.763375 142.395439 -207.130364 3042.557890 -8.465 -8.465 2.674752 3.295288 2.347 n/a n/a
133 1000.00 1119.57 100.000000 0.9620554795660670 0.969219 -1206231.497966 266.723751 37.459257 144.229575 -224.922534 3081.260447 -9.096 -9.096 2.649836 3.290841 2.456 n/a n/a
122 5000.00 1177.12 100.000000 0.9218663316310207 0.935046 -1186503.610875 270.187738 36.587454 142.858291 -200.961659 3083.365829 -7.959 -7.959 2.694654 3.287739 2.217 n/a n/a
125 3500.00 1148.31 100.000000 0.9028631046007337 0.919787 -1196302.413007 267.192126 36.716094 142.065127 -206.211018 3029.030074 -8.502 -8.502 2.673489 3.298231 2.364 n/a n/a
134 1000.00 1117.58 100.000000 0.9525151660570574 0.961471 -1206909.658001 266.236470 37.405382 143.858207 -223.843986 3065.389658 -9.134 -9.134 2.648511 3.294798 2.473 n/a n/a
132 2000.00 1140.93 100.000000 0.9818067073457004 0.985162 -1199013.237053 269.200160 37.400113 145.026632 -222.122883 3125.483623 -8.679 -8.679 2.664682 3.278426 2.342 n/a n/a
123 5000.00 1175.13 100.000000 0.9134883872951249 0.928045 -1187145.896058 269.744561 36.542010 142.542324 -200.104634 3071.608741 -7.992 -7.992 2.693654 3.290174 2.232 n/a n/a
135 1000.00 1115.58 100.000000 0.9429555385512735 0.953706 -1207589.717561 265.747123 37.351567 143.484580 -222.760075 3049.025299 -9.173 -9.173 2.647085 3.298980 2.490 n/a n/a
126 3500.00 1146.31 100.000000 0.8942953949363275 0.912680 -1196949.003297 266.736929 36.669115 141.735588 -205.294431 3015.281619 -8.539 -8.539 2.672159 3.301243 2.381 n/a n/a
133 2000.00 1138.92 100.000000 0.9724861202278309 0.977549 -1199687.641293 268.722901 37.347658 144.669969 -221.100813 3111.714491 -8.714 -8.714 2.663676 3.281369 2.357 n/a n/a
124 5000.00 1173.13 100.000000 0.9051720801094948 0.921090 -1187785.044033 269.302941 36.496931 142.228211 -199.252905 3059.735784 -8.027 -8.027 2.692607 3.292649 2.247 n/a n/a
136 1000.00 1113.59 100.000000 0.9333677050940938 0.945920 -1208272.442799 265.255151 37.297785 143.108178 -221.669463 3032.102814 -9.213 -9.213 2.645547 3.303404 2.508 n/a n/a
134 2000.00 1136.91 100.000000 0.9632092277113159 0.969965 -1200360.026954 268.246392 37.295520 144.314151 -220.081839 3097.734289 -8.749 -8.749 2.662611 3.284416 2.373 n/a n/a
125 5000.00 1171.14 100.000000 0.8969145666920603 0.914178 -1188421.233470 268.862760 36.452206 141.915830 -198.406149 3047.738454 -8.061 -8.061 2.691512 3.295166 2.262 n/a n/a
135 2000.00 1134.90 100.000000 0.9539687886615460 0.962405 -1201030.844277 267.770316 37.243668 143.958837 -219.065032 3083.513594 -8.785 -8.785 2.661483 3.287572 2.388 n/a n/a
126 5000.00 1169.15 100.000000 0.8887133011189023 0.907310 -1189054.630696 268.423906 36.407826 141.605073 -197.564078 3035.608667 -8.097 -8.097 2.690366 3.297724 2.278 n/a n/a
136 2000.00 1132.89 100.000000 0.9447577906888680 0.954865 -1201700.550324 267.294350 37.192075 143.603687 -218.049481 3069.021259 -8.821 -8.821 2.660285 3.290846 2.404 n/a n/a
129 3500.00 1140.30 100.000000 0.8688277662554571 0.891538 -1198880.199877 265.373531 36.530001 140.751040 -202.559920 2972.618084 -8.654 -8.654 2.667743 3.310672 2.433 n/a n/a
138 1000.00 1109.60 100.000000 0.9102681519872337 0.925978 -1209737.438150 264.197181 37.190886 142.290516 -218.550416 2993.934395 -9.289 -9.289 2.643214 3.259478 2.533 n/a n/a
128 5000.00 1165.17 100.000000 0.8724711046043793 0.893694 -1190313.635990 267.549784 36.320074 140.988060 -195.893037 3010.922705 -8.168 -8.168 2.687915 3.302964 2.310 n/a n/a
130 3500.00 1138.30 100.000000 0.8604205767086296 0.884556 -1199521.200334 264.919709 36.484269 140.424311 -201.653837 2957.912572 -8.694 -8.694 2.666121 3.313933 2.452 n/a n/a
137 2000.00 1130.88 100.000000 0.9355696906178618 0.947340 -1202369.599688 266.818170 37.140716 143.248376 -217.034318 3054.224928 -8.858 -8.858 2.659011 3.294244 2.421 n/a n/a
139 1000.00 1107.60 100.000000 0.8986676292603635 0.915894 -1210469.880975 263.667097 37.138292 141.882503 -216.956082 2974.373886 -9.327 -9.327 2.641994 3.244148 2.546 n/a n/a
129 5000.00 1163.17 100.000000 0.8644270491117240 0.886945 -1190939.487872 267.114355 36.276693 140.681667 -195.063710 2998.354496 -8.205 -8.205 2.686605 3.305646 2.327 n/a n/a
131 3500.00 1136.30 100.000000 0.8520600906631313 0.877611 -1200160.689299 264.466315 36.438888 140.098537 -200.751107 2942.973207 -8.734 -8.734 2.664423 3.317239 2.470 n/a n/a
140 1000.00 1105.61 100.000000 0.8872830497252805 0.906014 -1211196.393654 263.140545 37.086283 141.478910 -215.397039 2954.667423 -9.366 -9.366 2.640669 3.233798 2.559 n/a n/a
138 2000.00 1128.87 100.000000 0.9263987710260927 0.939825 -1203038.429033 266.341466 37.089571 142.892604 -216.018763 3039.091985 -8.896 -8.896 2.657657 3.297771 2.438 n/a n/a
130 5000.00 1161.18 100.000000 0.8564331279529589 0.880235 -1191563.026930 266.679932 36.233641 140.376626 -194.238373 2985.630399 -8.242 -8.242 2.685237 3.308367 2.343 n/a n/a
132 3500.00 1134.29 100.000000 0.8437523558267993 0.870708 -1200798.428522 264.013518 36.393890 139.773983 -199.852437 2927.815850 -8.775 -8.775 2.662649 3.320580 2.490 n/a n/a
139 2000.00 1126.86 100.000000 0.9172406456720784 0.932320 -1203707.433109 265.863952 37.038628 142.536120 -215.002188 3023.591150 -8.935 -8.935 2.656216 3.301432 2.456 n/a n/a
131 5000.00 1159.19 100.000000 0.8484891681468505 0.873565 -1192184.305937 266.246482 36.190920 140.072931 -193.417005 2972.748381 -8.279 -8.279 2.683809 3.311124 2.361 n/a n/a
133 3500.00 1132.29 100.000000 0.8355051525860202 0.863855 -1201434.070908 263.561567 36.349313 139.451000 -198.958754 2912.464714 -8.816 -8.816 2.660800 3.323941 2.509 n/a n/a
140 2000.00 1124.85 100.000000 0.9080929397254022 0.924822 -1204376.929784 265.385401 36.987885 142.178756 -213.984199 3007.694947 -8.975 -8.975 2.654682 3.305227 2.474 n/a n/a
132 5000.00 1157.20 100.000000 0.8405956752921084 0.866934 -1192803.341605 265.813996 36.148534 139.770604 -192.599666 2959.708703 -8.317 -8.317 2.682320 3.313916 2.378 n/a n/a
134 3500.00 1130.29 100.000000 0.8273277680147663 0.857058 -1202067.165435 263.110786 36.305200 139.130017 -198.071174 2896.952400 -8.858 -8.858 2.658880 3.327308 2.529 n/a n/a
141 2000.00 1122.84 100.000000 0.8989561434496044 0.917334 -1205047.112511 264.905670 36.937352 141.820465 -212.964744 2991.383229 -9.015 -9.015 2.653049 3.309152 2.492 n/a n/a
141 1000.00 1103.61 100.000000 0.8721248827376038 0.893184 -1212063.021087 262.511481 37.027750 140.933892 -213.355997 2923.412178 -9.440 -9.440 2.637001 3.233132 2.583 n/a n/a
135 3500.00 1128.28 100.000000 0.8192305892946259 0.850326 -1202697.172695 262.661562 36.261597 138.811528 -197.190965 2881.319163 -8.900 -8.900 2.656892 3.330662 2.550 n/a n/a
133 5000.00 1155.20 100.000000 0.8327538884119308 0.860344 -1193420.110139 265.382494 36.106492 139.469702 -191.786498 2946.514321 -8.356 -8.356 2.680768 3.316739 2.396 n/a n/a
142 2000.00 1120.83 100.000000 0.8898345792800321 0.909859 -1205717.991250 264.424749 36.887060 141.461369 -211.944248 2974.647799 -9.057 -9.057 2.651315 3.313197 2.511 n/a n/a
134 5000.00 1153.21 100.000000 0.8249658149902737 0.853797 -1194034.543542 264.952025 36.064804 139.170318 -190.977735 2933.171262 -8.395 -8.395 2.679153 3.319587 2.414 n/a n/a
143 2000.00 1118.82 100.000000 0.8807373223542062 0.902405 -1206389.328139 263.942805 36.837060 141.101813 -210.923728 2957.497776 -9.099 -9.099 2.649477 3.317342 2.531 n/a n/a
142 1000.00 1101.62 100.000000 0.8478715702301093 0.872906 -1213233.055423 261.661026 36.956762 140.077602 -210.088789 2868.025268 -9.600 -9.600 2.628262 3.238855 2.630 n/a n/a
136 3500.00 1126.28 100.000000 0.8108500968382700 0.843384 -1203347.636610 262.197082 36.217115 138.480015 -196.270463 2864.155052 -8.941 -8.941 2.654613 3.334701 2.572 n/a n/a
135 5000.00 1151.22 100.000000 0.8172342371896141 0.847296 -1194646.527213 264.522673 36.023486 138.872583 -190.173701 2919.688918 -8.434 -8.434 2.677476 3.322455 2.433 n/a n/a
144 2000.00 1116.81 100.000000 0.8716787917648187 0.894984 -1207060.581889 263.460224 36.787424 140.742394 -209.904891 2939.964750 -9.142 -9.142 2.647537 3.321558 2.551 n/a n/a
143 1000.00 1099.62 100.000000 0.8249554508812171 0.853521 -1214358.087731 260.842086 36.888658 139.280625 -206.945857 2816.678298 -9.743 -9.743 2.620132 3.239528 2.673 n/a n/a
137 3500.00 1124.28 100.000000 0.8020832122950377 0.836151 -1204024.378658 261.713152 36.171386 138.132039 -195.295808 2845.193731 -8.981 -8.981 2.651977 3.339436 2.596 n/a n/a
136 5000.00 1149.23 100.000000 0.8095626806143221 0.840844 -1195255.899410 264.094555 35.982554 138.576665 -189.374809 2906.080226 -8.474 -8.474 2.675736 3.325338 2.452 n/a n/a
145 2000.00 1114.80 100.000000 0.8626786464001215 0.887611 -1207730.882272 262.977632 36.738249 140.383978 -208.890138 2922.106103 -9.185 -9.185 2.645500 3.325807 2.572 n/a n/a
137 5000.00 1147.24 100.000000 0.8019553392675621 0.834443 -1195862.453096 263.667820 35.942028 138.282768 -188.581550 2892.361688 -8.514 -8.514 2.673936 3.328227 2.471 n/a n/a
144 1000.00 1097.63 100.000000 0.8025251795599246 0.834190 -1215468.361640 260.032720 36.820786 138.524119 -203.741247 2768.220831 -9.859 -9.859 2.612766 3.234509 2.710 n/a n/a
138 3500.00 1122.27 100.000000 0.7919981643435702 0.827913 -1204746.166671 261.196260 36.122622 137.740916 -194.170842 2822.602458 -9.029 -9.029 2.648258 3.346104 2.625 n/a n/a
138 5000.00 1145.24 100.000000 0.7944169542704890 0.828098 -1196465.940496 263.242646 35.901928 137.991123 -187.794485 2878.553188 -8.554 -8.554 2.672076 3.331115 2.490 n/a n/a
145 1000.00 1095.63 100.000000 0.7814229490097691 0.815885 -1216525.627201 259.260873 36.756667 137.817335 -200.711998 2723.254289 -9.972 -9.972 2.605679 3.229831 2.746 n/a n/a
146 2000.00 1112.79 100.000000 0.8530300953579927 0.879767 -1208447.821324 262.460711 36.686690 139.994925 -207.782625 2900.971791 -9.228 -9.228 2.642945 3.331938 2.596 n/a n/a
139 3500.00 1120.27 100.000000 0.7814929783275035 0.819354 -1205478.594930 260.671006 36.073344 137.338360 -192.998232 2798.861675 -9.083 -9.083 2.644033 3.353140 2.657 n/a n/a
139 5000.00 1143.25 100.000000 0.7869526495531537 0.821814 -1197066.080422 262.819237 35.862278 137.701987 -187.014221 2864.677595 -8.595 -8.595 2.670159 3.333993 2.510 n/a n/a
140 5000.00 1141.26 100.000000 0.7795677339885697 0.815594 -1197662.568059 262.397811 35.823098 137.415628 -186.241394 2850.760168 -8.636 -8.636 2.668189 3.336854 2.530 n/a n/a
140 3500.00 1118.27 100.000000 0.7714043656673388 0.811112 -1206190.805465 260.159516 36.025747 136.952966 -191.872928 2776.252476 -9.136 -9.136 2.639903 3.359321 2.688 n/a n/a
146 1000.00 1093.64 100.000000 0.7614867413988479 0.798481 -1217535.655977 258.522435 36.695928 137.154531 -197.834873 2681.362549 -10.080 -10.080 2.598843 3.225358 2.779 n/a n/a
147 2000.00 1110.78 100.000000 0.8435139910740593 0.872020 -1209158.961364 261.947231 36.635933 139.611527 -206.688546 2879.984061 -9.270 -9.270 2.640332 3.337539 2.619 n/a n/a
141 3500.00 1116.26 100.000000 0.7617013062397598 0.803164 -1206884.282415 259.660763 35.979708 136.583425 -190.791289 2754.683940 -9.189 -9.189 2.635863 3.364803 2.719 n/a n/a
147 1000.00 1091.64 100.000000 0.7423559957181896 0.781647 -1218512.410026 257.807278 36.639192 136.520250 -195.069752 2641.696842 -10.183 -10.183 2.592123 3.220441 2.813 n/a n/a
141 5000.00 1139.27 100.000000 0.7721595485843059 0.809360 -1198261.824430 261.973830 35.784020 137.127873 -185.463128 2836.428299 -8.676 -8.676 2.666098 3.339856 2.551 n/a n/a
148 1000.00 1089.65 100.000000 0.7239063990894058 0.765286 -1219461.376189 257.111453 36.586516 135.909034 -192.402965 2603.889202 -10.279 -10.279 2.585458 3.215118 2.846 n/a n/a
142 5000.00 1137.27 100.000000 0.7630046132281404 0.801792 -1198946.337594 261.488840 35.739918 136.775646 -184.479140 2816.351340 -8.723 -8.723 2.662637 3.345531 2.579 n/a n/a
142 3500.00 1114.26 100.000000 0.7523558737890021 0.795489 -1207560.364387 259.173818 35.935117 136.228562 -189.750037 2734.074484 -9.241 -9.241 2.631905 3.369704 2.750 n/a n/a
148 2000.00 1108.77 100.000000 0.8291126332574386 0.859808 -1210004.240797 261.335962 36.582636 139.093600 -204.816018 2849.099193 -9.352 -9.352 2.635949 3.332054 2.648 n/a n/a
149 1000.00 1087.65 100.000000 0.7063801101151744 0.749661 -1220373.351394 256.441771 36.536473 135.332174 -189.856740 2568.389205 -10.372 -10.372 2.578973 3.210189 2.878 n/a n/a
150 1000.00 1085.66 100.000000 0.6897042436161920 0.734718 -1221251.265508 255.796156 36.488844 134.786732 -187.421902 2534.990158 -10.463 -10.463 2.572658 3.205592 2.909 n/a n/a
149 2000.00 1106.76 100.000000 0.8031343719263112 0.836765 -1211179.077070 260.485184 36.518132 138.282630 -200.990013 2796.845490 -9.480 -9.480 2.628308 3.302539 2.682 n/a n/a
143 3500.00 1112.26 100.000000 0.7347254317224621 0.779521 -1208450.707769 258.531590 35.889076 135.692312 -187.221336 2699.543774 -9.332 -9.332 2.626242 3.352484 2.777 n/a n/a
144 5000.00 1133.29 100.000000 0.7435554233215892 0.785790 -1200344.689247 260.496006 35.650337 136.040674 -182.385448 2773.091019 -8.832 -8.832 2.654259 3.358069 2.641 n/a n/a
151 1000.00 1083.66 100.000000 0.6738135734570415 0.720409 -1222097.746760 255.172741 36.443432 134.270097 -185.090226 2503.509349 -10.551 -10.551 2.566500 3.201281 2.939 n/a n/a
144 3500.00 1110.25 100.000000 0.7142810758483181 0.760527 -1209403.662898 257.843244 35.844145 135.108489 -184.127248 2661.208138 -9.432 -9.432 2.620210 3.328626 2.799 n/a n/a
150 2000.00 1104.75 100.000000 0.7794088824626888 0.815623 -1212289.296762 259.680058 36.456858 137.541954 -197.480084 2749.208141 -9.593 -9.593 2.621180 3.281719 2.713 n/a n/a
145 5000.00 1131.30 100.000000 0.7337265100766884 0.777640 -1201051.810516 259.992877 35.604194 135.668980 -181.284665 2751.136745 -8.879 -8.879 2.650052 3.363335 2.672 n/a n/a
152 1000.00 1081.67 100.000000 0.6586495210780313 0.706690 -1222915.159219 254.569849 36.400060 133.779936 -182.854310 2473.784674 -10.636 -10.636 2.560490 3.197218 2.967 n/a n/a
151 2000.00 1102.74 100.000000 0.7591989506900613 0.797755 -1213300.843109 258.945407 36.400186 136.889572 -194.565457 2707.405416 -9.700 -9.700 2.614463 3.270973 2.746 n/a n/a
146 5000.00 1129.30 100.000000 0.7242480042913398 0.769763 -1201742.295375 259.500888 35.559492 135.311408 -180.223686 2730.087702 -8.925 -8.925 2.645909 3.368118 2.703 n/a n/a
153 1000.00 1079.67 100.000000 0.6441593197428293 0.693522 -1223705.634621 253.985966 36.358570 133.314163 -180.707474 2445.671830 -10.720 -10.720 2.554619 3.193374 2.995 n/a n/a
145 3500.00 1108.25 100.000000 0.6959334565766214 0.743525 -1210298.636865 257.195848 35.801644 134.574814 -181.383599 2626.374804 -9.528 -9.528 2.614383 3.311468 2.823 n/a n/a
152 2000.00 1100.73 100.000000 0.7401240554045437 0.780802 -1214268.368853 258.241699 36.346386 136.277112 -191.804388 2668.376594 -9.805 -9.805 2.607967 3.261888 2.777 n/a n/a
147 5000.00 1127.31 100.000000 0.7150990985555462 0.762142 -1202417.129701 259.019366 35.516148 134.967079 -179.200161 2709.885047 -8.971 -8.971 2.641826 3.372491 2.734 n/a n/a
154 1000.00 1077.68 100.000000 0.6302953101710426 0.680868 -1224471.099691 253.419722 36.318818 132.870903 -178.643665 2419.041953 -10.802 -10.802 2.548879 3.189727 3.022 n/a n/a
153 2000.00 1098.72 100.000000 0.7220413445316609 0.764647 -1215196.729709 257.565488 36.295172 135.699982 -189.175563 2631.795901 -9.906 -9.906 2.601671 3.253953 2.807 n/a n/a
146 3500.00 1106.25 100.000000 0.6798341604092044 0.728710 -1211135.310025 256.589742 35.761102 134.091102 -179.027800 2595.045077 -9.619 -9.619 2.608779 3.300125 2.847 n/a n/a
148 5000.00 1125.32 100.000000 0.7062607591837083 0.754765 -1203077.215811 258.547698 35.474088 134.635191 -178.211939 2690.475118 -9.015 -9.015 2.637801 3.376512 2.764 n/a n/a
154 2000.00 1096.71 100.000000 0.7048452227111054 0.749204 -1216089.704477 256.914098 36.246310 135.154581 -186.663836 2597.405730 -10.005 -10.005 2.595554 3.246868 2.835 n/a n/a
155 1000.00 1075.68 100.000000 0.6170143395348288 0.668696 -1225213.299744 252.869876 36.280676 132.448470 -176.657395 2393.779626 -10.881 -10.881 2.543262 3.186255 3.048 n/a n/a
155 2000.00 1094.71 100.000000 0.6884520257206648 0.734407 -1216950.404988 256.285329 36.199600 134.637943 -184.257573 2564.993051 -10.101 -10.101 2.589603 3.240441 2.863 n/a n/a
149 5000.00 1123.33 100.000000 0.6977155480921434 0.747618 -1203723.380810 258.085318 35.433243 134.315007 -177.257050 2671.808894 -9.059 -9.059 2.633831 3.380227 2.794 n/a n/a
156 1000.00 1073.69 100.000000 0.6042772444095325 0.656975 -1225933.819164 252.335302 36.244027 132.045341 -174.743668 2369.781175 -10.959 -10.959 2.537762 3.182943 3.073 n/a n/a
147 3500.00 1104.24 100.000000 0.6642194773403337 0.714282 -1211951.790497 255.997401 35.721300 133.624678 -176.725633 2565.002567 -9.707 -9.707 2.603242 3.289964 2.871 n/a n/a
156 2000.00 1092.70 100.000000 0.6727925673554067 0.720203 -1217781.479632 255.677309 36.154867 134.147547 -181.947376 2534.377032 -10.195 -10.195 2.583805 3.234543 2.889 n/a n/a
150 5000.00 1121.34 100.000000 0.6894474646492073 0.740688 -1204356.384006 257.631710 35.393549 134.005853 -176.333687 2653.841519 -9.102 -9.102 2.629914 3.383677 2.824 n/a n/a
148 3500.00 1102.24 100.000000 0.6489538220759805 0.700118 -1212752.615025 255.415575 35.681896 133.171853 -174.453480 2536.002118 -9.792 -9.792 2.597734 3.280696 2.894 n/a n/a
157 1000.00 1071.69 100.000000 0.5920484033198014 0.645678 -1226634.099233 251.814974 36.208767 131.660141 -172.897935 2346.953227 -11.035 -11.035 2.532372 3.179777 3.098 n/a n/a
151 5000.00 1119.34 100.000000 0.6814418049999675 0.733966 -1204976.923509 257.186398 35.354946 133.707107 -175.440190 2636.531882 -9.145 -9.145 2.626047 3.386895 2.853 n/a n/a
157 2000.00 1090.69 100.000000 0.6578080335241796 0.706546 -1218585.228965 255.088415 36.111959 133.681212 -179.725396 2505.401581 -10.287 -10.287 2.578147 3.229080 2.915 n/a n/a
149 3500.00 1100.24 100.000000 0.6343391834019398 0.686504 -1213528.556423 254.851005 35.644089 132.740593 -172.269512 2508.472569 -9.876 -9.876 2.592334 3.272345 2.917 n/a n/a
158 1000.00 1069.70 100.000000 0.5802953477705800 0.634779 -1227315.453696 251.307957 36.174799 131.291620 -171.116037 2325.211463 -11.110 -11.110 2.527088 3.176743 3.121 n/a n/a
152 5000.00 1117.35 100.000000 0.6736850367083090 0.727441 -1205585.642105 256.748943 35.317383 133.418199 -174.575033 2619.842242 -9.186 -9.186 2.622230 3.389906 2.883 n/a n/a
158 2000.00 1088.68 100.000000 0.6434474854868067 0.693398 -1219363.678710 254.517217 36.070737 133.237027 -177.584931 2477.930394 -10.376 -10.376 2.572620 3.223987 2.939 n/a n/a
159 2000.00 1086.67 100.000000 0.6296662164743603 0.680724 -1220118.629785 253.962443 36.031080 132.813303 -175.520162 2451.843422 -10.464 -10.464 2.567215 3.219211 2.963 n/a n/a
159 1000.00 1067.70 100.000000 0.5689884228515508 0.624256 -1227979.082383 250.813396 36.142037 130.938644 -169.394172 2304.479557 -11.183 -11.183 2.521902 3.173833 3.144 n/a n/a
